Domain,Indicator,Item,Element,CountryCode,CountryName,Region,Scenario,Units,Year,Value
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NAM,Namibia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,15.822
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NAM,Namibia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,19.048
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NAM,Namibia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,7.944
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NAM,Namibia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,14.443
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NAM,Namibia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,15.689
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NAM,Namibia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,16.688
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NAM,Namibia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,18.444
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NER,Niger,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,73.482
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NER,Niger,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,200.799
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NER,Niger,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,254.141
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NER,Niger,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,313.335
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NER,Niger,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,444.281
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NER,Niger,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,73.482
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NER,Niger,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,180.961
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NER,Niger,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,226.33
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NER,Niger,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,282.284
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NER,Niger,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,435.739
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NER,Niger,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,73.482
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NER,Niger,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,193.229
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NER,Niger,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,231.968
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NER,Niger,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,274.541
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NER,Niger,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,374.503
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NGA,Nigeria,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,466.587
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NGA,Nigeria,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,911.119
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NGA,Nigeria,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,1073.227
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NGA,Nigeria,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,1261.219
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NGA,Nigeria,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,1711.211
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NGA,Nigeria,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,466.587
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NGA,Nigeria,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,877.592
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NGA,Nigeria,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,1011.457
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NGA,Nigeria,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,1155.704
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NGA,Nigeria,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,1473.48
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NGA,Nigeria,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,466.587
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NGA,Nigeria,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,1077.131
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NGA,Nigeria,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,1207.764
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NGA,Nigeria,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,1317.874
Market,"Commodity balances, volume",Sheep and goat meat,Food use,NGA,Nigeria,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,1529.763
Market,"Commodity balances, volume",Sheep and goat meat,Food use,RWA,Rwanda,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,20.841
Market,"Commodity balances, volume",Sheep and goat meat,Food use,RWA,Rwanda,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,41.53
Market,"Commodity balances, volume",Sheep and goat meat,Food use,RWA,Rwanda,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,46.696
Market,"Commodity balances, volume",Sheep and goat meat,Food use,RWA,Rwanda,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,51.902
Market,"Commodity balances, volume",Sheep and goat meat,Food use,RWA,Rwanda,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,62.156
Market,"Commodity balances, volume",Sheep and goat meat,Food use,RWA,Rwanda,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,20.841
Market,"Commodity balances, volume",Sheep and goat meat,Food use,RWA,Rwanda,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,39.947
Market,"Commodity balances, volume",Sheep and goat meat,Food use,RWA,Rwanda,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,45.492
Market,"Commodity balances, volume",Sheep and goat meat,Food use,RWA,Rwanda,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,51.314
Market,"Commodity balances, volume",Sheep and goat meat,Food use,RWA,Rwanda,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,63.477
Market,"Commodity balances, volume",Sheep and goat meat,Food use,RWA,Rwanda,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,20.841
Market,"Commodity balances, volume",Sheep and goat meat,Food use,RWA,Rwanda,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,43.053
Market,"Commodity balances, volume",Sheep and goat meat,Food use,RWA,Rwanda,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,46.847
Market,"Commodity balances, volume",Sheep and goat meat,Food use,RWA,Rwanda,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,50.169
Market,"Commodity balances, volume",Sheep and goat meat,Food use,RWA,Rwanda,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,55.682
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SEN,Senegal,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,42.581
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SEN,Senegal,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,90.259
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SEN,Senegal,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,107.807
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SEN,Senegal,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,127.67
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SEN,Senegal,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,173.648
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SEN,Senegal,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,42.581
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SEN,Senegal,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,87.586
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SEN,Senegal,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,103.28
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SEN,Senegal,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,121.503
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SEN,Senegal,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,167.153
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SEN,Senegal,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,42.581
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SEN,Senegal,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,101.264
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SEN,Senegal,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,114.655
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SEN,Senegal,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,126.978
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SEN,Senegal,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,152.224
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SLE,Sierra Leone,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,3.968
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SLE,Sierra Leone,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,7.635
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SLE,Sierra Leone,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,8.697
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SLE,Sierra Leone,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,9.853
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SLE,Sierra Leone,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,12.511
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SLE,Sierra Leone,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,3.968
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SLE,Sierra Leone,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,7.79
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SLE,Sierra Leone,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,8.948
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SLE,Sierra Leone,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,10.233
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SLE,Sierra Leone,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,13.257
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SLE,Sierra Leone,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,3.968
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SLE,Sierra Leone,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,9.126
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SLE,Sierra Leone,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,9.955
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SLE,Sierra Leone,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,10.577
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SLE,Sierra Leone,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,11.588
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SWZ,Swaziland,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,2.348
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SWZ,Swaziland,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,2.57
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SWZ,Swaziland,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,3.053
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SWZ,Swaziland,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,3.567
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SWZ,Swaziland,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,4.407
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SWZ,Swaziland,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,2.348
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SWZ,Swaziland,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,2.451
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SWZ,Swaziland,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,2.696
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SWZ,Swaziland,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,2.991
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SWZ,Swaziland,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,3.657
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SWZ,Swaziland,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,2.348
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SWZ,Swaziland,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,2.985
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SWZ,Swaziland,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,3.087
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SWZ,Swaziland,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,3.128
Market,"Commodity balances, volume",Sheep and goat meat,Food use,SWZ,Swaziland,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,3.209
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TCD,Chad,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,43.105
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TCD,Chad,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,93.042
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TCD,Chad,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,112.961
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TCD,Chad,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,134.514
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TCD,Chad,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,178.949
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TCD,Chad,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,43.105
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TCD,Chad,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,86.512
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TCD,Chad,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,104.076
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TCD,Chad,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,125.126
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TCD,Chad,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,177.856
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TCD,Chad,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,43.105
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TCD,Chad,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,93.342
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TCD,Chad,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,109.238
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TCD,Chad,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,124.865
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TCD,Chad,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,155.728
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TGO,Togo,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,10.546
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TGO,Togo,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,20.909
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TGO,Togo,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,24.329
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TGO,Togo,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,28.137
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TGO,Togo,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,36.626
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TGO,Togo,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,10.546
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TGO,Togo,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,20.687
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TGO,Togo,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,23.894
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TGO,Togo,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,27.58
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TGO,Togo,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,36.54
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TGO,Togo,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,10.546
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TGO,Togo,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,23.036
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TGO,Togo,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,25.599
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TGO,Togo,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,28.044
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TGO,Togo,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,32.856
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TZA,United Republic of Tanzania,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,60.969
Market,"Commodity balances, volume",Sheep and goat meat,Food use,TZA,United Republic of Tanzania,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,135.838
