Domain,Area,Item,Year,Unit,Value,Flag Description
Producer Prices - Annual,South Africa,"Meat, chicken",1998,USD,1530,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",1999,USD,1294.4,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2000,USD,1194.1,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2001,USD,1094.3,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2002,USD,1052.5,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2003,USD,1507.3,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2004,USD,1766.3,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2005,USD,1789.7,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2006,USD,1798.7,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2007,USD,1957.5,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2008,USD,1810.4,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2009,USD,1996.4,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2010,USD,2262.6,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2011,USD,2370.2,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2012,USD,2414.1,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2013,USD,2166.9,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2014,USD,1856.3,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2015,USD,1713.4,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2016,USD,1505.6,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2017,USD,2015.1,Official data
Producer Prices - Annual,South Africa,"Meat, chicken",2018,USD,2081.7,Official data
Producer Prices - Annual,South Africa,"Meat, goat",1993,USD,1686.5,Official data
Producer Prices - Annual,South Africa,"Meat, goat",1994,USD,2187.4,Official data
Producer Prices - Annual,South Africa,"Meat, goat",1995,USD,2077.7,Official data
Producer Prices - Annual,South Africa,"Meat, goat",1996,USD,1630.5,Official data
Producer Prices - Annual,South Africa,"Meat, goat",1997,USD,1836.6,Official data
Producer Prices - Annual,South Africa,"Meat, goat",1998,USD,1456.1,Official data
Producer Prices - Annual,South Africa,"Meat, goat",1999,USD,1310.9,Official data
Producer Prices - Annual,South Africa,"Meat, goat",2000,USD,1331.9,Official data
Producer Prices - Annual,South Africa,"Meat, goat",2001,USD,1192.4,Official data
Producer Prices - Annual,South Africa,"Meat, goat",2002,USD,1144.3,Official data
Producer Prices - Annual,South Africa,"Meat, goat",2003,USD,2355.4,Official data
Producer Prices - Annual,South Africa,"Meat, goat",2004,USD,2906.9,Official data
Producer Prices - Annual,South Africa,"Meat, goat",2005,USD,3108.7,Official data
Producer Prices - Annual,South Africa,"Meat, goat",2006,USD,3491.4,Official data
Producer Prices - Annual,South Africa,"Meat, goat",2007,USD,3624.7,Official data
Producer Prices - Annual,South Africa,"Meat, goat",2008,USD,3331.3,Official data
Producer Prices - Annual,South Africa,"Meat, goat",2009,USD,3309,Official data
Producer Prices - Annual,South Africa,"Meat, goat",2010,USD,4484.8,Official data
Producer Prices - Annual,South Africa,"Meat, goat",2011,USD,5724.6,Official data
Producer Prices - Annual,South Africa,"Meat, goat",2012,USD,4799.8,Official data
Producer Prices - Annual,South Africa,"Meat, goat",2013,USD,3837.7,Official data
Producer Prices - Annual,South Africa,"Meat, goat",2014,USD,4028.8,Official data
Producer Prices - Annual,South Africa,"Meat, goat",2015,USD,3639.3,Official data
Producer Prices - Annual,South Africa,"Meat, pig",1991,USD,1405.1,Official data
Producer Prices - Annual,South Africa,"Meat, pig",1992,USD,1564.5,Official data
Producer Prices - Annual,South Africa,"Meat, pig",1993,USD,1393.6,Official data
Producer Prices - Annual,South Africa,"Meat, pig",1994,USD,1739.6,Official data
Producer Prices - Annual,South Africa,"Meat, pig",1995,USD,1464,Official data
Producer Prices - Annual,South Africa,"Meat, pig",1996,USD,1445.6,Official data
Producer Prices - Annual,South Africa,"Meat, pig",1997,USD,1718.3,Official data
Producer Prices - Annual,South Africa,"Meat, pig",1998,USD,1323.2,Official data
Producer Prices - Annual,South Africa,"Meat, pig",1999,USD,1162.5,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2000,USD,1220.6,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2001,USD,1018.9,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2002,USD,1076.8,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2003,USD,1426.5,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2004,USD,1651,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2005,USD,1628.9,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2006,USD,1598.3,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2007,USD,1841.9,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2008,USD,1825.5,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2009,USD,1848.4,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2010,USD,2021.7,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2011,USD,2291.1,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2012,USD,2219.1,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2013,USD,1968.7,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2014,USD,1941,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2015,USD,1762.2,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2016,USD,1599.1,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2017,USD,1988.6,Official data
Producer Prices - Annual,South Africa,"Meat, pig",2018,USD,1752,Official data
Producer Prices - Annual,Spain,"Meat, cattle",1991,USD,2589.6,Official data
Producer Prices - Annual,Spain,"Meat, cattle",1992,USD,2476.2,Official data
Producer Prices - Annual,Spain,"Meat, cattle",1993,USD,2429,Official data
Producer Prices - Annual,Spain,"Meat, cattle",1994,USD,2361.4,Official data
Producer Prices - Annual,Spain,"Meat, cattle",1995,USD,2371.2,Official data
Producer Prices - Annual,Spain,"Meat, cattle",1996,USD,2050.8,Official data
Producer Prices - Annual,Spain,"Meat, cattle",1997,USD,1869.7,Official data
Producer Prices - Annual,Spain,"Meat, cattle",1998,USD,1918.3,Official data
Producer Prices - Annual,Spain,"Meat, cattle",1999,USD,1829.5,Official data
Producer Prices - Annual,Spain,"Meat, cattle",2000,USD,1559.7,Official data
Producer Prices - Annual,Spain,"Meat, cattle",2001,USD,1385.3,Official data
Producer Prices - Annual,Spain,"Meat, cattle",2002,USD,1680.9,Official data
Producer Prices - Annual,Spain,"Meat, cattle",2003,USD,1979.6,Official data
Producer Prices - Annual,Spain,"Meat, cattle",2004,USD,2081,Official data
Producer Prices - Annual,Spain,"Meat, cattle",2005,USD,2188.7,Official data
Producer Prices - Annual,Spain,"Meat, cattle",2006,USD,2543.5,Official data
Producer Prices - Annual,Spain,"Meat, cattle",2015,USD,2561.9,Official data
Producer Prices - Annual,Spain,"Meat, cattle",2016,USD,2650.8,Official data
Producer Prices - Annual,Spain,"Meat, cattle",2017,USD,2801.2,Official data
Producer Prices - Annual,Spain,"Meat, cattle",2018,USD,2774.8,Official data
Producer Prices - Annual,Spain,"Meat, chicken",1991,USD,1179.1,Official data
Producer Prices - Annual,Spain,"Meat, chicken",1992,USD,1223.1,Official data
Producer Prices - Annual,Spain,"Meat, chicken",1993,USD,1055.5,Official data
Producer Prices - Annual,Spain,"Meat, chicken",1994,USD,1058.1,Official data
Producer Prices - Annual,Spain,"Meat, chicken",1995,USD,978.7,Official data
Producer Prices - Annual,Spain,"Meat, chicken",1996,USD,1151.3,Official data
Producer Prices - Annual,Spain,"Meat, chicken",1997,USD,942,Official data
Producer Prices - Annual,Spain,"Meat, chicken",1998,USD,888.4,Official data
Producer Prices - Annual,Spain,"Meat, chicken",1999,USD,714.6,Official data
Producer Prices - Annual,Spain,"Meat, chicken",2000,USD,798.8,Official data
Producer Prices - Annual,Spain,"Meat, chicken",2001,USD,850.7,Official data
Producer Prices - Annual,Spain,"Meat, chicken",2002,USD,931.1,Calculated data
Producer Prices - Annual,Spain,"Meat, chicken",2003,USD,1258.1,Calculated data
Producer Prices - Annual,Spain,"Meat, chicken",2004,USD,1418.9,Calculated data
Producer Prices - Annual,Spain,"Meat, chicken",2005,USD,1475.8,Calculated data
Producer Prices - Annual,Spain,"Meat, chicken",2006,USD,1624.8,Calculated data
Producer Prices - Annual,Spain,"Meat, chicken",2007,USD,1985.3,Calculated data
Producer Prices - Annual,Spain,"Meat, chicken",2008,USD,1999.4,Calculated data
Producer Prices - Annual,Spain,"Meat, chicken",2009,USD,1863.2,Calculated data
Producer Prices - Annual,Spain,"Meat, chicken",2010,USD,1723.9,Calculated data
Producer Prices - Annual,Spain,"Meat, chicken",2011,USD,2137.3,Calculated data
Producer Prices - Annual,Spain,"Meat, chicken",2012,USD,2140.4,Calculated data
Producer Prices - Annual,Spain,"Meat, chicken",2013,USD,2138.4,Calculated data
Producer Prices - Annual,Spain,"Meat, chicken",2014,USD,1526.3,Official data
Producer Prices - Annual,Spain,"Meat, chicken",2015,USD,1227.7,Official data
Producer Prices - Annual,Spain,"Meat, chicken",2016,USD,1142,Official data
Producer Prices - Annual,Spain,"Meat, chicken",2017,USD,1305.8,Official data
Producer Prices - Annual,Spain,"Meat, chicken",2018,USD,1367.2,Official data
Producer Prices - Annual,Spain,"Meat, goat",2002,USD,4250.1,Official data
Producer Prices - Annual,Spain,"Meat, goat",2003,USD,5120.6,Official data
Producer Prices - Annual,Spain,"Meat, goat",2004,USD,5437.3,Official data
Producer Prices - Annual,Spain,"Meat, goat",2005,USD,6082.4,Official data
Producer Prices - Annual,Spain,"Meat, goat",2006,USD,6343.4,Official data
Producer Prices - Annual,Spain,"Meat, goat",2007,USD,7102.2,Official data
Producer Prices - Annual,Spain,"Meat, goat",2008,USD,7209.7,Official data
Producer Prices - Annual,Spain,"Meat, goat",2009,USD,6400,Official data
Producer Prices - Annual,Spain,"Meat, goat",2010,USD,5982.8,Official data
Producer Prices - Annual,Spain,"Meat, goat",2011,USD,6795.9,Official data
Producer Prices - Annual,Spain,"Meat, goat",2012,USD,6290.3,Official data
Producer Prices - Annual,Spain,"Meat, goat",2013,USD,6411.1,Official data
Producer Prices - Annual,Spain,"Meat, goat",2014,USD,6061.6,Official data
Producer Prices - Annual,Spain,"Meat, goat",2015,USD,4701.6,Official data
Producer Prices - Annual,Spain,"Meat, goat",2016,USD,4624.9,Official data
Producer Prices - Annual,Spain,"Meat, goat",2017,USD,4399.4,Official data
Producer Prices - Annual,Spain,"Meat, goat",2018,USD,4862.4,Official data
Producer Prices - Annual,Spain,"Meat, pig",1991,USD,2253.1,Official data
Producer Prices - Annual,Spain,"Meat, pig",1992,USD,2416.2,Official data
Producer Prices - Annual,Spain,"Meat, pig",1993,USD,1685.4,Official data
Producer Prices - Annual,Spain,"Meat, pig",1994,USD,1753.4,Official data
Producer Prices - Annual,Spain,"Meat, pig",1995,USD,2114.8,Official data
Producer Prices - Annual,Spain,"Meat, pig",1996,USD,2276.6,Official data
Producer Prices - Annual,Spain,"Meat, pig",1997,USD,2063.2,Official data
Producer Prices - Annual,Spain,"Meat, pig",1998,USD,1460.7,Official data
Producer Prices - Annual,Spain,"Meat, pig",1999,USD,1282.7,Official data
Producer Prices - Annual,Spain,"Meat, pig",2000,USD,1429.5,Official data
Producer Prices - Annual,Spain,"Meat, pig",2001,USD,1718.9,Official data
Producer Prices - Annual,Spain,"Meat, pig",2002,USD,1402.3,Official data
Producer Prices - Annual,Spain,"Meat, pig",2003,USD,1593.6,Official data
Producer Prices - Annual,Spain,"Meat, pig",2004,USD,1886.1,Official data
Producer Prices - Annual,Spain,"Meat, pig",2005,USD,1936.3,Official data
Producer Prices - Annual,Spain,"Meat, pig",2006,USD,1457.6,Official data
Producer Prices - Annual,Spain,"Meat, pig",2007,USD,1446,Official data
Producer Prices - Annual,Spain,"Meat, pig",2008,USD,1694.8,Official data
Producer Prices - Annual,Spain,"Meat, pig",2009,USD,1548.4,Official data
Producer Prices - Annual,Spain,"Meat, pig",2010,USD,1490.4,Official data
Producer Prices - Annual,Spain,"Meat, pig",2011,USD,1713.2,Official data
Producer Prices - Annual,Spain,"Meat, pig",2012,USD,1733.2,Official data
Producer Prices - Annual,Spain,"Meat, pig",2013,USD,1847.9,Official data
Producer Prices - Annual,Spain,"Meat, pig",2014,USD,1706.4,Official data
Producer Prices - Annual,Spain,"Meat, pig",2015,USD,1263.1,Official data
Producer Prices - Annual,Spain,"Meat, pig",2016,USD,1260.5,Official data
Producer Prices - Annual,Spain,"Meat, pig",2017,USD,1419.8,Official data
Producer Prices - Annual,Spain,"Meat, pig",2018,USD,1350.8,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",1993,USD,519.3,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",1994,USD,547.5,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",1995,USD,589.6,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",1996,USD,657.9,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",1997,USD,683.1,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",1998,USD,665.4,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",1999,USD,678.5,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",2000,USD,640,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",2001,USD,572.7,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",2002,USD,547.5,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",2003,USD,583.9,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",2004,USD,593.5,Calculated data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",2005,USD,657.9,Calculated data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",2006,USD,783.4,Calculated data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",2007,USD,881.3,Calculated data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",2008,USD,955.3,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",2009,USD,990.3,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",2010,USD,1132.3,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",2011,USD,1183.1,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",2012,USD,1124.4,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",2013,USD,1219.8,Official data
Producer Prices - Annual,Sri Lanka,"Meat, cattle",2014,USD,1250.1,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",1991,USD,1237,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",1992,USD,1261.6,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",1993,USD,1205.2,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",1994,USD,1261.3,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",1995,USD,1299.9,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",1996,USD,1325.1,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",1997,USD,1354.5,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",1998,USD,1349.9,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",1999,USD,1268.1,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2000,USD,1185.7,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2001,USD,1044,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2002,USD,1067.2,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2003,USD,1090.8,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2004,USD,1193,Calculated data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2005,USD,1422.1,Calculated data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2006,USD,1553.1,Calculated data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2007,USD,1490,Calculated data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2008,USD,1835.7,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2009,USD,1742.8,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2010,USD,2043.5,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2011,USD,1973,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2012,USD,1788.5,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2013,USD,1848.1,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2014,USD,2615.5,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2015,USD,2622.3,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2016,USD,2473.3,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2017,USD,2639.8,Official data
Producer Prices - Annual,Sri Lanka,"Meat, chicken",2018,USD,2551.1,Official data
Producer Prices - Annual,Sri Lanka,"Meat, goat",1991,USD,2416.9,Official data
Producer Prices - Annual,Sri Lanka,"Meat, goat",1992,USD,2615.1,Official data
Producer Prices - Annual,Sri Lanka,"Meat, goat",1993,USD,2463.1,Official data
Producer Prices - Annual,Sri Lanka,"Meat, goat",1994,USD,2655.7,Official data
Producer Prices - Annual,Sri Lanka,"Meat, goat",1995,USD,2868.2,Official data
Producer Prices - Annual,Sri Lanka,"Meat, goat",1996,USD,3079.3,Official data
Producer Prices - Annual,Sri Lanka,"Meat, goat",1997,USD,3473.7,Official data
Producer Prices - Annual,Sri Lanka,"Meat, goat",1998,USD,3688.3,Official data
Producer Prices - Annual,Sri Lanka,"Meat, goat",1999,USD,3498.6,Official data
Producer Prices - Annual,Sri Lanka,"Meat, goat",2000,USD,3319.6,Official data
Producer Prices - Annual,Sri Lanka,"Meat, goat",2001,USD,2915.4,Official data
Producer Prices - Annual,Sri Lanka,"Meat, goat",2002,USD,2882.5,Official data
